cliente_id,fecha,agencia,edad,segmento,ingreso,saldo,producto
771,2025-05-01,Quetzaltenango,69,Premium,12840.00,35159.16,6103.18
772,2025-12-01,Petén,38,Joven,28981.00,11192.87,5253.57
773,2025-11-01,Zona 10,37,Joven,4224.00,23106.43,2398.09
774,2025-06-01,Quetzaltenango,70,Premium,17231.00,4103.74,7014.98
775,2025-10-01,Escuintla,18,Premium,23771.00,27019.85,3065.29
776,2025-06-01,Quetzaltenango,52,Joven,21511.00,33363.80,6908.02
777,2025-11-01,Petén,64,Premium,15873.00,44732.26,4394.9
778,2025-04-01,Escuintla,45,Joven,12495.00,26538.59,3897.41
779,2025-10-01,Cobán,65,Premium,4615.00,16059.73,4534.91
780,2025-12-01,Cobán,26,Adulto,27970.00,35168.23,6919.12
781,2025-10-01,Quetzaltenango,30,Joven,21388.00,10397.61,2827.14
782,2025-05-01,Zona 10,67,Joven,17092.00,12870.51,9067.42
783,2025-07-01,Petén,45,Premium,14969.00,18887.73,6433.95
784,2025-05-01,Cobán,28,Premium,14459.00,0.00,944.17
785,2025-08-01,Quetzaltenango,20,Premium,29809.00,26889.71,8025.13
786,2025-02-01,Quetzaltenango,65,Adulto,4787.00,25729.90,7783.34
787,2025-06-01,Zona 10,62,Adulto,29354.00,35043.84,6407.62
788,2025-12-01,Escuintla,52,Premium,9942.00,29180.60,7332.57
789,2025-10-01,Cobán,64,Premium,7631.00,18969.02,2204.13
790,2025-09-01,Petén,20,Adulto,11370.00,29708.31,6434.21
791,2025-08-01,Escuintla,59,Joven,3273.00,41113.99,6194.34
792,2025-05-01,Zona 10,59,Adulto,15665.00,26386.72,6944.2
793,2025-10-01,Cobán,52,Premium,5884.00,30500.73,7171.43
794,2025-01-01,Cobán,20,Adulto,11106.00,34038.49,4199.61
795,2025-03-01,Escuintla,19,Joven,14363.00,20489.31,3283.16
796,2025-05-01,Zona 10,69,Premium,5031.00,7658.86,2080.89
797,2025-04-01,Zona 10,27,Premium,14199.00,39015.38,3238.7
798,2025-09-01,Cobán,61,Joven,23068.00,37736.57,2815.02
799,2025-03-01,Petén,45,Joven,13236.00,34046.03,4039.68
800,2025-11-01,Quetzaltenango,26,Adulto,22039.00,4189.82,4077.96
801,2025-12-01,Quetzaltenango,51,Premium,7431.00,1222.24,6862.87
802,2025-03-01,Zona 10,38,Joven,5222.00,0.00,3282.13
803,2025-03-01,Cobán,64,Adulto,3966.00,27393.37,899.78
804,2025-08-01,Escuintla,65,Joven,29925.00,46967.72,2127.83
805,2025-02-01,Petén,26,Adulto,9053.00,59575.80,5957.24
806,2025-10-01,Zona 10,57,Adulto,10566.00,17850.04,4175.17
807,2025-12-01,Cobán,67,Premium,18617.00,40453.67,7887.88
808,2025-06-01,Quetzaltenango,29,Joven,15696.00,18482.16,5058.44
809,2025-07-01,Quetzaltenango,66,Premium,3491.00,51225.21,2787.96
810,2025-04-01,Cobán,66,Premium,9703.00,50125.32,6847.72
811,2025-12-01,Zona 10,38,Premium,17992.00,34642.71,3628.91
812,2025-07-01,Petén,64,Premium,13253.00,2658.35,7920.28
813,2025-09-01,Cobán,59,Adulto,26072.00,28345.59,2639.56
814,2025-04-01,Petén,51,Adulto,20624.00,9497.37,6988.33
815,2025-11-01,Escuintla,21,Adulto,9221.00,21906.54,6948.0
816,2025-03-01,Petén,45,Joven,12647.00,21954.19,4562.93
817,2025-11-01,Petén,46,Premium,5963.00,23994.17,4034.22
818,2025-03-01,Cobán,43,Premium,16551.00,23799.56,5402.23
819,2025-04-01,Quetzaltenango,47,Premium,5955.00,24990.48,8068.21
820,2025-02-01,Zona 10,23,Premium,6740.00,20378.87,2270.65
821,2025-07-01,Quetzaltenango,64,Adulto,28921.00,41313.95,4572.71
822,2025-07-01,Quetzaltenango,20,Joven,28174.00,30170.91,6588.5
823,2025-03-01,Cobán,67,Adulto,26332.00,34767.90,5543.82
824,2025-03-01,Escuintla,25,Joven,7311.00,25978.55,4958.6
825,2025-08-01,Cobán,49,Joven,20809.00,30800.55,2439.34
826,2025-10-01,Petén,60,Premium,18588.00,12583.93,5619.03
827,2025-04-01,Quetzaltenango,53,Joven,12113.00,13813.46,3254.34
828,2025-03-01,Zona 10,21,Premium,24406.00,21080.00,5910.98
829,2025-10-01,Cobán,37,Joven,13849.00,28338.88,4695.82
830,2025-11-01,Petén,36,Premium,23024.00,15115.94,2370.56
831,2025-08-01,Escuintla,65,Adulto,21971.00,22930.43,5415.94
832,2025-07-01,Zona 10,70,Adulto,5217.00,26224.93,1154.72
833,2025-03-01,Cobán,25,Premium,25761.00,31804.75,3618.65
834,2025-12-01,Petén,31,Joven,23055.00,39587.63,5930.67
835,2025-12-01,Escuintla,62,Adulto,22817.00,57156.50,2636.33
836,2025-06-01,Quetzaltenango,34,Premium,20216.00,10067.29,3729.09
837,2025-08-01,Quetzaltenango,51,Premium,26893.00,15552.03,3283.44
838,2025-12-01,Zona 10,36,Premium,9342.00,27644.18,5004.38
839,2025-10-01,Quetzaltenango,44,Joven,16567.00,35679.86,5523.11
840,2025-04-01,Escuintla,62,Premium,12228.00,24875.17,5749.36
841,2025-06-01,Cobán,67,Premium,3200.00,33157.10,6181.03
842,2025-10-01,Cobán,19,Adulto,8755.00,32833.35,8557.14
843,2025-11-01,Petén,26,Adulto,18777.00,32467.94,6841.05
844,2025-07-01,Escuintla,65,Premium,4835.00,30158.24,3548.52
845,2025-01-01,Escuintla,31,Joven,21920.00,16517.02,1704.85
846,2025-05-01,Quetzaltenango,19,Premium,14113.00,41752.53,4711.6
847,2025-07-01,Escuintla,29,Premium,22503.00,40557.65,7339.95
848,2025-12-01,Quetzaltenango,20,Adulto,11896.00,12941.46,6207.92
849,2025-05-01,Zona 10,31,Joven,20206.00,23109.69,5923.63
850,2025-08-01,Quetzaltenango,50,Joven,3817.00,32893.24,865.19
851,2025-08-01,Zona 10,64,Premium,20158.00,21043.75,6654.49
852,2025-03-01,Petén,31,Joven,26742.00,36571.60,5450.89
853,2025-05-01,Escuintla,20,Adulto,25513.00,39065.67,1692.08
854,2025-02-01,Petén,51,Adulto,28106.00,19378.15,3544.18
855,2025-04-01,Escuintla,38,Adulto,9571.00,28411.18,6505.88
856,2025-02-01,Petén,35,Premium,7892.00,28248.59,5824.21
857,2025-02-01,Quetzaltenango,31,Premium,20777.00,18806.24,6414.87
858,2025-10-01,Escuintla,33,Premium,8612.00,39911.24,6193.24
859,2025-01-01,Zona 10,26,Adulto,3950.00,7299.83,5548.63
860,2025-02-01,Petén,45,Premium,15842.00,31973.45,7429.47
861,2025-12-01,Quetzaltenango,46,Premium,23195.00,18355.69,6416.13
862,2025-09-01,Zona 10,23,Premium,27764.00,26407.14,2420.13
863,2025-02-01,Cobán,47,Adulto,13170.00,17442.22,2115.16
864,2025-04-01,Quetzaltenango,27,Premium,23215.00,24423.16,6898.5
865,2025-06-01,Cobán,68,Joven,13641.00,22152.24,5143.46
866,2025-08-01,Petén,47,Joven,8596.00,22763.43,6813.92
867,2025-02-01,Petén,43,Premium,29789.00,23729.31,4072.46
868,2025-05-01,Petén,52,Joven,18105.00,14934.75,6205.7
869,2025-03-01,Petén,48,Adulto,15576.00,32504.09,5551.14
870,2025-10-01,Zona 10,68,Premium,14213.00,16534.28,4594.62
871,2025-10-01,Petén,49,Joven,6746.00,13801.61,3779.65
872,2025-03-01,Petén,37,Adulto,16297.00,30216.12,5406.47
873,2025-08-01,Quetzaltenango,59,Premium,24632.00,32787.40,5527.91
874,2025-01-01,Escuintla,66,Adulto,7807.00,17999.01,3138.66
875,2025-10-01,Escuintla,46,Premium,9411.00,31761.34,8939.85
876,2025-05-01,Zona 10,45,Premium,26520.00,35958.34,4799.3
877,2025-10-01,Zona 10,50,Adulto,16244.00,38516.53,1800.5
878,2025-01-01,Zona 10,18,Adulto,26047.00,0.00,2956.31
879,2025-04-01,Cobán,45,Adulto,26010.00,10814.44,3496.18
880,2025-07-01,Quetzaltenango,52,Premium,9921.00,17882.66,3064.6
881,2025-06-01,Quetzaltenango,44,Joven,8055.00,19167.41,8942.96
882,2025-02-01,Cobán,59,Joven,3514.00,40417.49,8269.88
883,2025-03-01,Petén,59,Adulto,29409.00,13565.96,6113.23
884,2025-03-01,Cobán,47,Adulto,19692.00,5252.66,6699.83
885,2025-03-01,Quetzaltenango,45,Premium,22810.00,39076.02,5109.6
886,2025-05-01,Zona 10,44,Premium,20896.00,22222.61,4759.17
887,2025-12-01,Zona 10,41,Joven,6708.00,0.00,2530.95
888,2025-12-01,Zona 10,51,Premium,27595.00,27421.05,2799.97
889,2025-02-01,Zona 10,33,Premium,18481.00,12926.00,2839.12
890,2025-09-01,Escuintla,69,Premium,21993.00,23487.81,5608.46
891,2025-08-01,Escuintla,47,Adulto,19798.00,38023.30,3545.84
892,2025-05-01,Escuintla,36,Premium,8488.00,51498.11,5996.68
893,2025-05-01,Zona 10,21,Premium,23620.00,17799.94,5204.31
894,2025-12-01,Petén,57,Joven,3894.00,23858.27,5807.9
895,2025-05-01,Zona 10,26,Premium,23178.00,20416.25,8876.06
896,2025-10-01,Escuintla,29,Joven,22391.00,23780.49,2072.66
897,2025-12-01,Zona 10,33,Adulto,18889.00,31187.82,7220.87
898,2025-03-01,Cobán,56,Adulto,29926.00,32957.17,6929.2
899,2025-11-01,Escuintla,46,Joven,26789.00,19639.57,3952.96
900,2025-05-01,Cobán,66,Adulto,29854.00,30422.06,5806.79
901,2025-08-01,Cobán,65,Adulto,27655.00,32736.10,4316.9
902,2025-03-01,Cobán,51,Adulto,17245.00,52394.81,5340.96
903,2025-06-01,Petén,51,Premium,25376.00,30224.09,4752.2
904,2025-07-01,Escuintla,57,Joven,24366.00,31822.29,3596.26
905,2025-11-01,Quetzaltenango,55,Premium,15817.00,7536.09,5725.76
906,2025-10-01,Quetzaltenango,67,Adulto,9387.00,7083.18,4623.67
907,2025-01-01,Zona 10,61,Premium,3277.00,25914.11,4729.71
908,2025-11-01,Quetzaltenango,46,Joven,14518.00,26870.57,6602.36
909,2025-10-01,Quetzaltenango,23,Premium,4863.00,41251.80,3898.04
910,2025-02-01,Cobán,63,Premium,6931.00,38999.13,6407.42
911,2025-10-01,Escuintla,69,Adulto,9054.00,39696.48,3124.61
912,2025-11-01,Cobán,22,Premium,23931.00,0.00,6886.38
913,2025-06-01,Zona 10,34,Adulto,8307.00,26855.78,3418.14
914,2025-06-01,Cobán,21,Joven,11461.00,34045.85,4568.2
915,2025-04-01,Quetzaltenango,57,Premium,15865.00,31070.43,7096.54
916,2025-04-01,Escuintla,57,Joven,24080.00,35172.90,6336.61
917,2025-02-01,Zona 10,22,Adulto,21721.00,22075.66,1568.44
918,2025-11-01,Escuintla,58,Joven,3028.00,41184.19,3790.12
919,2025-06-01,Cobán,43,Adulto,21829.00,43813.51,5072.98
920,2025-07-01,Quetzaltenango,64,Joven,28589.00,26744.84,4295.12
921,2025-12-01,Escuintla,70,Adulto,28553.00,9567.13,5291.06
922,2025-05-01,Zona 10,43,Adulto,4808.00,4569.03,1268.51
923,2025-06-01,Quetzaltenango,23,Joven,18061.00,25651.77,3348.44
924,2025-01-01,Zona 10,42,Premium,24650.00,31707.31,7876.29
925,2025-06-01,Quetzaltenango,49,Joven,5780.00,34674.58,3582.3
926,2025-04-01,Cobán,19,Joven,26584.00,33855.72,4966.46
927,2025-11-01,Cobán,37,Joven,19373.00,2764.19,4197.49
928,2025-06-01,Zona 10,21,Joven,14066.00,25834.77,4424.93
929,2025-11-01,Petén,51,Joven,18019.00,47551.43,3514.33
930,2025-10-01,Zona 10,32,Adulto,5360.00,31453.78,5253.79
931,2025-01-01,Zona 10,33,Adulto,25980.00,23787.56,4726.28
932,2025-08-01,Zona 10,57,Joven,8593.00,27229.22,4374.93
933,2025-10-01,Cobán,69,Adulto,23172.00,28985.71,8551.67
934,2025-11-01,Petén,43,Joven,13624.00,38216.60,7089.54
935,2025-04-01,Zona 10,66,Adulto,4493.00,15953.82,4001.67
936,2025-07-01,Quetzaltenango,28,Premium,25816.00,20069.13,5875.94
937,2025-03-01,Quetzaltenango,24,Joven,28921.00,34489.18,2745.7
938,2025-02-01,Petén,18,Adulto,3236.00,27225.19,5780.64
939,2025-12-01,Quetzaltenango,69,Joven,28960.00,27603.37,1959.89
940,2025-05-01,Petén,51,Premium,17759.00,908.74,7476.82
941,2025-10-01,Escuintla,29,Adulto,26501.00,0.00,5003.46
942,2025-01-01,Zona 10,53,Premium,10721.00,37581.15,10486.83
943,2025-09-01,Quetzaltenango,50,Adulto,10185.00,8583.28,5625.76
944,2025-04-01,Cobán,25,Adulto,29103.00,38683.17,8106.64
945,2025-03-01,Quetzaltenango,60,Adulto,4412.00,35768.60,5633.8
946,2025-06-01,Zona 10,57,Premium,29383.00,35163.00,3600.16
947,2025-09-01,Zona 10,29,Joven,8178.00,28057.66,2752.79
948,2025-12-01,Escuintla,46,Joven,22421.00,14031.27,3998.54
949,2025-06-01,Quetzaltenango,32,Adulto,6213.00,26000.80,7056.33
950,2025-02-01,Quetzaltenango,48,Joven,22172.00,0.00,5411.44
951,2025-08-01,Quetzaltenango,29,Premium,15692.00,15702.05,6579.44
952,2025-05-01,Zona 10,30,Adulto,14006.00,37843.88,7200.99
953,2025-02-01,Quetzaltenango,47,Adulto,18026.00,7335.66,6661.56
954,2025-03-01,Quetzaltenango,68,Premium,29036.00,14322.26,2903.05
955,2025-04-01,Quetzaltenango,23,Premium,16490.00,33660.99,3185.96
956,2025-08-01,Quetzaltenango,35,Joven,3475.00,22546.93,1760.75
957,2025-07-01,Quetzaltenango,55,Premium,10287.00,37493.38,3317.22
958,2025-07-01,Petén,20,Joven,4312.00,44485.29,4821.76
959,2025-09-01,Zona 10,43,Adulto,18704.00,31792.51,2125.73
960,2025-04-01,Cobán,23,Joven,21300.00,25356.80,1926.26
961,2025-06-01,Cobán,36,Premium,10833.00,21861.22,4301.98
962,2025-03-01,Zona 10,63,Adulto,18049.00,37485.59,2416.64
963,2025-03-01,Cobán,63,Premium,16282.00,34662.81,8718.09
964,2025-01-01,Petén,58,Joven,5316.00,11218.62,7028.08
965,2025-07-01,Petén,66,Joven,11840.00,19702.20,2391.42
966,2025-02-01,Escuintla,57,Joven,14000.00,24639.99,4331.14
967,2025-07-01,Quetzaltenango,41,Premium,18248.00,16612.48,3701.52
968,2025-12-01,Escuintla,22,Joven,21374.00,22947.39,3690.27
969,2025-02-01,Quetzaltenango,59,Premium,18679.00,23412.06,1669.31
970,2025-06-01,Zona 10,40,Joven,11760.00,12419.85,4953.01
971,2025-06-01,Cobán,46,Premium,18932.00,2427.08,4965.72
972,2025-11-01,Escuintla,70,Premium,20460.00,35620.83,3704.57
973,2025-02-01,Quetzaltenango,30,Adulto,18003.00,35192.16,6038.16
974,2025-02-01,Quetzaltenango,28,Joven,12042.00,30176.81,5732.46
975,2025-11-01,Quetzaltenango,19,Adulto,12606.00,9267.47,6516.72
976,2025-07-01,Zona 10,46,Joven,27173.00,18878.26,3690.02
977,2025-09-01,Escuintla,59,Adulto,14006.00,15654.54,5965.4
978,2025-11-01,Escuintla,62,Premium,20372.00,32111.58,3180.9
979,2025-05-01,Escuintla,28,Joven,28862.00,24132.28,7296.96
980,2025-06-01,Quetzaltenango,36,Premium,17939.00,41035.57,4245.6
981,2025-05-01,Quetzaltenango,29,Joven,8746.00,34814.25,2398.45
982,2025-02-01,Escuintla,20,Joven,13375.00,13452.85,4026.63
983,2025-09-01,Quetzaltenango,63,Adulto,4136.00,8220.10,233.38
984,2025-09-01,Cobán,28,Adulto,20486.00,16405.43,9265.85
985,2025-08-01,Petén,38,Adulto,8113.00,44647.23,5088.37
986,2025-12-01,Petén,36,Premium,18529.00,50182.25,1785.53
987,2025-10-01,Cobán,64,Joven,17486.00,21902.30,5828.59
988,2025-11-01,Quetzaltenango,53,Adulto,6829.00,20659.64,6893.43
989,2025-02-01,Petén,38,Joven,4803.00,18849.23,4171.81
990,2025-04-01,Zona 10,19,Premium,5739.00,12346.64,4480.9
991,2025-04-01,Zona 10,49,Premium,13412.00,13548.84,3554.4
992,2025-07-01,Escuintla,27,Joven,26460.00,31997.01,3473.03
993,2025-06-01,Zona 10,40,Joven,13095.00,49195.90,4426.68
994,2025-08-01,Cobán,65,Premium,16618.00,28277.69,3442.4
995,2025-03-01,Cobán,55,Premium,22593.00,32021.35,5702.81
996,2025-02-01,Escuintla,55,Adulto,27776.00,24017.37,5162.19
997,2025-09-01,Quetzaltenango,47,Joven,26273.00,751.93,3162.52
998,2025-05-01,Petén,53,Adulto,19075.00,46664.96,5981.3
999,2025-09-01,Quetzaltenango,65,Adulto,18186.00,28385.92,8494.76
1000,2025-11-01,Escuintla,58,Adulto,18484.00,37629.65,7083.28
